user_id,signup_date,region,plan_tier,device,signup_source,mobile_only_user,posts_first_week,comments_first_week,shares_first_week,sessions_per_week,profile_completeness,invites_sent,session_duration_avg,support_tickets,retention_30d
u_000235,2026-01-29 00:00:00+00:00,APAC,free,web,direct,0,0,1,0,12.5,0.19,1,36.2,0,1
u_000236,2026-04-03 00:00:00+00:00,US,free,both,paid,0,0,0,1,0.8,0.4,0,2.3,1,0
u_000237,2026-03-17 00:00:00+00:00,EU,pro,mobile,organic,1,1,0,0,0.9,0.42,1,1.6,0,0
u_000238,2026-01-23 00:00:00+00:00,US,free,mobile,direct,1,0,0,0,0.1,0.42,0,8.6,0,1
u_000239,2026-02-27 00:00:00+00:00,US,free,web,referral,0,0,0,0,0.8,0.51,1,12.4,0,1
u_000240,2025-10-13 00:00:00+00:00,APAC,pro,web,paid,0,0,1,0,1.0,0.46,1,7.6,0,1
u_000241,2026-03-12 00:00:00+00:00,EU,pro,both,organic,0,0,2,1,2.3,0.35,2,1.3,0,1
u_000242,2026-03-31 00:00:00+00:00,US,free,both,paid,0,2,3,0,3.7,0.63,1,1.9,0,1
u_000243,2025-07-13 00:00:00+00:00,US,free,web,referral,0,0,1,0,1.4,0.6,0,4.9,0,1
u_000244,2025-11-13 00:00:00+00:00,EU,pro,both,direct,0,0,1,0,3.6,0.53,1,10.3,1,0
u_000245,2026-02-05 00:00:00+00:00,APAC,free,web,paid,0,0,1,0,7.4,0.34,1,5.6,0,1
u_000246,2025-07-27 00:00:00+00:00,EU,pro,web,paid,0,1,0,1,1.9,0.61,0,8.8,0,1
u_000247,2025-07-31 00:00:00+00:00,US,free,web,paid,0,0,0,1,1.5,0.09,0,8.6,0,1
u_000248,2026-05-20 00:00:00+00:00,US,free,web,paid,0,1,1,1,0.9,0.14,0,15.6,1,1
u_000249,2026-02-07 00:00:00+00:00,US,pro,web,organic,0,0,0,0,2.4,0.2,2,2.9,0,0
u_000250,2025-11-07 00:00:00+00:00,EU,free,web,organic,0,1,2,1,6.6,0.1,0,7.9,1,0
u_000251,2026-05-22 00:00:00+00:00,APAC,free,web,organic,0,0,3,0,2.3,0.2,1,23.4,0,0
u_000252,2025-09-19 00:00:00+00:00,US,free,mobile,referral,1,1,3,0,3.7,0.36,0,3.9,0,1
u_000253,2026-05-21 00:00:00+00:00,US,free,both,organic,0,0,0,0,2.4,0.02,0,4.5,0,1
u_000254,2025-05-29 00:00:00+00:00,US,pro,mobile,organic,1,0,0,0,2.2,0.24,0,7.9,0,0
u_000255,2026-01-09 00:00:00+00:00,EU,free,web,direct,0,0,3,2,11.1,0.69,0,3.2,0,0
u_000256,2025-11-10 00:00:00+00:00,APAC,free,both,referral,0,0,3,1,3.1,0.22,0,2.9,0,0
u_000257,2025-07-16 00:00:00+00:00,US,free,web,organic,0,0,1,0,4.6,0.32,1,5.6,0,0
u_000258,2025-11-03 00:00:00+00:00,US,enterprise,both,organic,0,0,0,0,3.5,0.64,0,6.1,0,1
u_000259,2025-10-20 00:00:00+00:00,EU,free,mobile,referral,1,0,0,0,2.3,0.31,1,13.5,0,0
u_000260,2025-06-08 00:00:00+00:00,US,enterprise,web,organic,0,0,0,0,1.4,0.12,0,3.6,0,0
u_000261,2025-09-17 00:00:00+00:00,APAC,pro,web,paid,0,1,0,1,6.5,0.59,0,7.6,0,1
u_000262,2025-12-26 00:00:00+00:00,US,free,both,paid,0,0,0,2,0.4,0.31,0,19.8,0,1
u_000263,2025-12-23 00:00:00+00:00,US,pro,both,organic,0,1,2,1,1.2,0.09,1,18.9,0,1
u_000264,2025-09-29 00:00:00+00:00,APAC,free,mobile,referral,1,0,0,0,1.2,0.27,0,6.8,0,0
u_000265,2026-02-12 00:00:00+00:00,US,free,both,organic,0,0,4,0,4.9,0.07,0,8.6,0,0
u_000266,2026-05-23 00:00:00+00:00,US,free,both,paid,0,0,1,2,6.7,0.04,0,3.6,0,1
u_000267,2025-10-01 00:00:00+00:00,US,pro,web,organic,0,1,1,0,0.6,0.33,1,9.3,0,0
u_000268,2025-09-24 00:00:00+00:00,US,pro,mobile,organic,1,1,0,0,2.0,0.14,0,25.1,1,1
u_000269,2025-10-24 00:00:00+00:00,US,pro,web,organic,0,0,1,3,4.8,0.57,1,20.9,0,0
u_000270,2026-01-30 00:00:00+00:00,US,enterprise,mobile,direct,1,0,1,0,1.3,0.29,1,7.3,0,1
u_000271,2026-05-11 00:00:00+00:00,US,free,web,organic,0,0,1,0,3.7,0.19,0,9.7,0,1
u_000272,2026-03-15 00:00:00+00:00,US,pro,both,organic,0,0,3,0,1.9,0.5,2,4.1,0,0
u_000273,2025-11-03 00:00:00+00:00,EU,pro,mobile,organic,1,0,1,0,9.3,0.11,0,3.5,0,0
u_000274,2026-05-12 00:00:00+00:00,EU,free,web,referral,0,0,0,1,1.4,0.22,0,5.5,0,1
u_000275,2025-10-05 00:00:00+00:00,US,free,web,organic,0,2,0,1,4.2,0.4,0,9.2,0,0
u_000276,2026-03-17 00:00:00+00:00,US,free,web,direct,0,1,2,0,1.6,0.39,1,13.2,0,0
u_000277,2026-01-09 00:00:00+00:00,US,pro,mobile,paid,1,0,0,0,2.7,0.56,0,6.9,0,0
u_000278,2025-05-28 00:00:00+00:00,APAC,free,both,paid,0,0,5,0,0.7,0.51,1,10.5,0,1
u_000279,2026-01-19 00:00:00+00:00,APAC,pro,web,paid,0,0,2,1,3.7,0.12,0,1.0,0,0
u_000280,2025-12-27 00:00:00+00:00,US,free,mobile,organic,1,0,2,0,5.4,0.17,0,8.5,0,0
u_000281,2025-08-09 00:00:00+00:00,US,free,mobile,direct,1,0,2,0,0.6,0.2,1,4.5,0,0
u_000282,2026-04-29 00:00:00+00:00,US,free,web,direct,0,1,1,2,1.2,0.89,0,2.7,0,1
u_000283,2026-01-08 00:00:00+00:00,US,free,mobile,organic,1,1,5,0,5.0,0.17,0,10.6,0,0
u_000284,2025-11-28 00:00:00+00:00,EU,pro,web,paid,0,0,1,0,1.7,0.08,0,23.5,0,0
u_000285,2026-02-08 00:00:00+00:00,US,free,web,organic,0,0,1,0,2.2,0.5,0,7.3,0,0
u_000286,2025-05-30 00:00:00+00:00,US,pro,web,paid,0,0,1,1,0.8,0.39,1,14.9,1,0
u_000287,2025-08-10 00:00:00+00:00,US,free,both,referral,0,0,1,0,5.5,0.13,0,5.3,0,0
u_000288,2026-05-02 00:00:00+00:00,US,enterprise,web,direct,0,1,0,0,0.7,0.05,1,38.2,0,1
u_000289,2025-05-29 00:00:00+00:00,US,free,web,organic,0,0,1,0,2.1,0.21,3,2.1,0,1
u_000290,2026-03-11 00:00:00+00:00,APAC,free,mobile,paid,1,1,1,0,1.4,0.28,0,6.8,0,1
u_000291,2026-03-17 00:00:00+00:00,US,free,both,referral,0,1,1,0,4.3,0.76,0,13.5,1,0
u_000292,2025-08-23 00:00:00+00:00,APAC,free,mobile,organic,1,0,5,0,11.3,0.23,0,7.2,0,0
u_000293,2026-01-05 00:00:00+00:00,US,free,web,paid,0,0,1,1,0.4,0.14,1,22.2,0,0
u_000294,2026-05-09 00:00:00+00:00,APAC,pro,mobile,paid,1,1,2,0,1.3,0.26,0,1.4,0,0
u_000295,2026-05-23 00:00:00+00:00,APAC,free,web,referral,0,0,1,0,1.7,0.23,0,6.8,0,1
u_000296,2025-09-10 00:00:00+00:00,Other,free,mobile,direct,1,2,2,0,0.7,0.43,0,6.1,0,0
u_000297,2025-11-27 00:00:00+00:00,APAC,free,web,organic,0,0,1,0,2.3,0.36,0,6.8,0,0
u_000298,2025-12-03 00:00:00+00:00,EU,free,web,organic,0,1,2,0,4.6,0.23,1,2.1,0,0
u_000299,2026-02-09 00:00:00+00:00,EU,free,web,organic,0,0,1,0,2.9,0.17,0,5.9,0,0
u_000300,2026-03-06 00:00:00+00:00,EU,free,mobile,organic,1,0,2,0,3.8,0.4,1,5.6,0,0
u_000301,2025-07-26 00:00:00+00:00,US,pro,web,paid,0,0,0,0,1.2,0.11,2,9.0,0,0
u_000302,2025-12-16 00:00:00+00:00,US,enterprise,web,direct,0,0,1,0,3.8,0.11,0,17.8,0,1
u_000303,2025-06-23 00:00:00+00:00,US,free,mobile,organic,1,1,0,0,2.8,0.05,1,8.1,0,1
u_000304,2025-10-23 00:00:00+00:00,APAC,free,both,paid,0,2,1,0,0.8,0.39,1,10.3,0,1
u_000305,2026-04-11 00:00:00+00:00,US,free,web,organic,0,1,2,0,2.5,0.4,2,20.2,0,1
u_000306,2025-12-19 00:00:00+00:00,US,free,mobile,organic,1,1,1,0,1.4,0.32,0,19.1,0,0
u_000307,2025-07-12 00:00:00+00:00,EU,free,mobile,referral,1,0,3,0,14.9,0.34,0,1.1,0,0
u_000308,2026-04-26 00:00:00+00:00,US,pro,web,paid,0,0,2,0,4.8,0.17,0,14.0,0,0
u_000309,2026-03-06 00:00:00+00:00,US,free,both,organic,0,1,1,0,2.7,0.24,0,13.9,0,0
u_000310,2025-11-21 00:00:00+00:00,US,free,both,direct,0,1,2,0,6.2,0.07,0,6.0,0,1
u_000311,2026-01-31 00:00:00+00:00,US,pro,web,paid,0,0,1,0,3.9,0.63,1,5.1,0,1
u_000312,2025-10-12 00:00:00+00:00,US,free,web,organic,0,0,3,0,0.8,0.24,1,3.0,0,1
u_000313,2025-07-04 00:00:00+00:00,US,pro,web,paid,0,0,1,0,7.5,0.78,1,1.6,0,1
u_000314,2025-09-08 00:00:00+00:00,US,free,web,paid,0,0,2,0,0.6,0.29,0,14.6,0,1
u_000315,2026-01-10 00:00:00+00:00,US,free,mobile,organic,1,0,3,0,6.8,0.23,1,13.6,1,1
u_000316,2025-07-29 00:00:00+00:00,US,pro,both,referral,0,1,1,0,2.9,0.19,0,6.8,0,1
u_000317,2026-05-17 00:00:00+00:00,EU,pro,both,paid,0,0,3,0,2.3,0.06,0,13.0,0,0
u_000318,2025-08-22 00:00:00+00:00,US,pro,web,paid,0,0,2,0,1.2,0.02,0,16.8,0,0
u_000319,2026-05-05 00:00:00+00:00,APAC,free,web,direct,0,0,0,0,3.0,0.26,1,1.8,0,0
u_000320,2026-03-18 00:00:00+00:00,APAC,pro,web,paid,0,1,0,0,3.7,0.31,1,9.0,0,1
u_000321,2026-01-20 00:00:00+00:00,US,free,mobile,organic,1,2,1,1,3.5,0.36,1,6.1,1,0
u_000322,2026-04-04 00:00:00+00:00,US,free,web,organic,0,0,0,0,2.8,0.32,0,10.4,0,0
u_000323,2025-07-05 00:00:00+00:00,US,free,both,organic,0,1,3,0,2.1,0.55,0,8.6,0,0
u_000324,2025-10-02 00:00:00+00:00,APAC,free,both,organic,0,0,3,0,4.1,0.24,0,13.7,0,1
u_000325,2026-04-21 00:00:00+00:00,EU,free,web,organic,0,0,3,1,1.7,0.25,1,2.1,0,0
u_000326,2025-09-06 00:00:00+00:00,APAC,free,mobile,paid,1,1,0,1,2.3,0.3,0,21.1,0,0
u_000327,2026-03-13 00:00:00+00:00,US,pro,mobile,organic,1,1,1,0,3.3,0.42,1,4.9,1,1
u_000328,2025-08-25 00:00:00+00:00,EU,pro,both,organic,0,0,0,0,2.4,0.59,1,6.6,0,1
u_000329,2025-06-04 00:00:00+00:00,US,pro,mobile,paid,1,0,1,0,0.6,0.08,2,1.8,1,0
u_000330,2026-05-01 00:00:00+00:00,EU,free,web,organic,0,1,3,0,2.9,0.09,1,6.8,0,1
u_000331,2025-12-24 00:00:00+00:00,US,pro,mobile,paid,1,1,0,1,2.9,0.07,1,7.3,0,0
u_000332,2025-10-04 00:00:00+00:00,EU,free,web,paid,0,1,0,0,2.7,0.38,1,6.9,0,1
u_000333,2025-07-09 00:00:00+00:00,APAC,free,mobile,organic,1,0,1,0,2.1,0.15,1,4.1,1,0
u_000334,2025-09-26 00:00:00+00:00,US,pro,web,organic,0,1,1,1,1.8,0.32,0,2.8,0,1
u_000335,2026-01-04 00:00:00+00:00,EU,free,mobile,paid,1,1,1,0,2.5,0.14,1,12.3,1,0
u_000336,2026-05-05 00:00:00+00:00,US,free,both,organic,0,0,1,0,1.2,0.53,0,1.8,0,0
u_000337,2025-11-15 00:00:00+00:00,EU,free,web,paid,0,0,1,1,6.5,0.43,1,14.1,0,0
u_000338,2025-12-13 00:00:00+00:00,US,free,web,referral,0,2,0,0,3.4,0.32,0,28.7,0,1
u_000339,2025-06-12 00:00:00+00:00,APAC,pro,mobile,paid,1,1,0,0,3.1,0.39,0,43.5,0,1
u_000340,2025-11-21 00:00:00+00:00,US,free,web,organic,0,0,3,0,5.3,0.2,0,3.1,1,1
u_000341,2025-06-08 00:00:00+00:00,Other,free,mobile,direct,1,0,1,0,1.1,0.5,0,11.9,0,0
u_000342,2025-10-30 00:00:00+00:00,APAC,free,mobile,organic,1,0,2,0,1.6,0.37,0,4.7,0,0
u_000343,2026-03-24 00:00:00+00:00,EU,free,web,direct,0,0,0,0,1.5,0.54,0,19.7,0,1
u_000344,2026-04-23 00:00:00+00:00,EU,pro,both,referral,0,0,1,0,3.2,0.08,0,10.1,0,1
u_000345,2025-09-18 00:00:00+00:00,EU,pro,mobile,organic,1,0,0,0,1.0,0.2,0,5.8,0,0
u_000346,2026-03-16 00:00:00+00:00,APAC,pro,mobile,organic,1,0,1,0,4.3,0.16,1,3.6,0,0
u_000347,2025-12-20 00:00:00+00:00,US,pro,web,organic,0,1,2,0,3.1,0.16,1,5.5,0,1
u_000348,2025-09-13 00:00:00+00:00,EU,free,web,direct,0,1,1,2,1.4,0.04,1,4.3,0,1
u_000349,2026-03-30 00:00:00+00:00,US,pro,web,organic,0,1,2,0,0.7,0.44,0,7.2,0,0
u_000350,2026-04-12 00:00:00+00:00,EU,free,both,direct,0,0,3,2,3.1,0.11,0,7.6,0,0
u_000351,2026-05-14 00:00:00+00:00,US,free,both,paid,0,1,0,0,0.5,0.22,1,4.7,0,1
u_000352,2026-01-27 00:00:00+00:00,EU,free,both,paid,0,1,3,1,1.3,0.39,0,4.4,0,0
u_000353,2025-11-19 00:00:00+00:00,EU,free,web,paid,0,0,0,0,2.2,0.34,1,12.2,0,0
u_000354,2025-12-28 00:00:00+00:00,US,pro,mobile,organic,1,0,4,0,2.1,0.28,0,12.9,0,0
u_000355,2026-04-19 00:00:00+00:00,US,free,both,organic,0,0,2,1,1.4,0.14,2,3.9,0,0
u_000356,2025-10-30 00:00:00+00:00,EU,enterprise,mobile,direct,1,0,1,0,4.1,0.22,1,7.1,1,0
u_000357,2025-06-15 00:00:00+00:00,EU,free,web,organic,0,0,0,0,1.1,0.53,0,3.7,0,1
u_000358,2026-03-01 00:00:00+00:00,US,free,both,direct,0,0,1,0,1.4,0.19,0,59.5,0,0
u_000359,2026-02-21 00:00:00+00:00,EU,pro,web,direct,0,1,2,0,2.6,0.2,1,3.5,0,1
u_000360,2026-05-06 00:00:00+00:00,APAC,free,web,organic,0,0,2,0,2.7,0.35,1,9.0,0,0
u_000361,2025-12-14 00:00:00+00:00,US,free,both,paid,0,0,3,0,0.8,0.2,1,10.5,1,0
u_000362,2026-03-27 00:00:00+00:00,US,free,mobile,organic,1,0,0,1,2.5,0.17,0,4.3,0,0
u_000363,2025-08-31 00:00:00+00:00,US,enterprise,web,paid,0,0,1,0,1.6,0.15,1,3.7,0,1
u_000364,2025-10-26 00:00:00+00:00,EU,pro,mobile,direct,1,0,0,0,1.5,0.15,0,5.9,0,0
u_000365,2025-11-19 00:00:00+00:00,US,free,both,direct,0,1,1,0,3.0,0.33,0,3.7,0,1
u_000366,2026-04-21 00:00:00+00:00,EU,free,web,direct,0,1,2,0,1.0,0.49,0,8.6,0,0
u_000367,2026-01-06 00:00:00+00:00,EU,free,both,organic,0,0,3,0,2.0,0.28,4,3.7,0,0
u_000368,2025-10-31 00:00:00+00:00,US,free,web,paid,0,0,0,0,2.3,0.3,1,8.3,0,0
u_000369,2025-10-06 00:00:00+00:00,APAC,free,web,organic,0,0,0,0,3.0,0.21,1,1.4,0,1
u_000370,2025-06-03 00:00:00+00:00,EU,free,web,direct,0,0,3,0,1.3,0.37,1,3.9,0,0
u_000371,2026-03-12 00:00:00+00:00,US,free,mobile,organic,1,0,2,0,3.5,0.46,1,5.3,0,0
u_000372,2025-06-30 00:00:00+00:00,US,free,web,organic,0,0,0,0,4.2,0.29,1,16.5,1,0
u_000373,2025-11-25 00:00:00+00:00,US,free,web,organic,0,0,2,0,4.2,0.17,0,1.7,0,1
u_000374,2025-12-15 00:00:00+00:00,US,free,mobile,organic,1,0,2,0,0.8,0.36,2,16.6,1,0
u_000375,2025-06-06 00:00:00+00:00,US,free,mobile,organic,1,2,0,1,4.1,0.17,0,12.5,1,0
u_000376,2026-02-10 00:00:00+00:00,APAC,pro,mobile,organic,1,0,1,1,4.2,0.22,0,1.8,0,0
u_000377,2025-08-10 00:00:00+00:00,US,free,both,direct,0,0,0,1,7.4,0.08,1,11.4,1,0
u_000378,2025-11-01 00:00:00+00:00,US,pro,web,referral,0,1,3,0,0.9,0.07,0,3.5,0,1
u_000379,2026-01-21 00:00:00+00:00,EU,free,web,organic,0,0,2,0,5.9,0.26,0,11.7,0,1
u_000380,2026-02-20 00:00:00+00:00,EU,free,mobile,referral,1,1,1,0,0.4,0.13,0,12.2,0,0
u_000381,2025-06-24 00:00:00+00:00,APAC,free,mobile,organic,1,0,3,0,4.3,0.09,0,13.9,0,0
u_000382,2025-08-10 00:00:00+00:00,EU,free,web,referral,0,2,1,0,4.9,0.32,2,4.7,0,1
u_000383,2025-07-08 00:00:00+00:00,US,free,web,organic,0,0,0,0,4.2,0.14,2,12.8,0,0
u_000384,2025-08-17 00:00:00+00:00,US,pro,web,paid,0,0,1,0,0.6,0.22,0,25.3,0,0
u_000385,2026-02-13 00:00:00+00:00,Other,pro,web,organic,0,0,1,0,5.7,0.12,3,5.9,0,1
u_000386,2025-07-02 00:00:00+00:00,EU,free,both,organic,0,0,2,0,10.6,0.32,0,6.5,0,0
u_000387,2025-06-17 00:00:00+00:00,Other,free,mobile,paid,1,0,1,0,1.0,0.34,0,13.0,0,1
u_000388,2025-08-14 00:00:00+00:00,US,pro,web,referral,0,0,1,1,1.9,0.4,1,0.8,0,0
u_000389,2025-11-27 00:00:00+00:00,APAC,free,mobile,referral,1,2,1,0,1.3,0.08,0,3.4,0,0
u_000390,2025-11-16 00:00:00+00:00,EU,free,mobile,organic,1,0,1,0,3.7,0.25,2,16.5,0,0
u_000391,2025-06-17 00:00:00+00:00,US,pro,web,paid,0,0,1,0,1.7,0.54,1,8.4,0,1
u_000392,2026-01-20 00:00:00+00:00,EU,free,web,referral,0,0,3,0,3.9,0.21,1,6.2,0,0
u_000393,2025-11-04 00:00:00+00:00,EU,free,mobile,organic,1,0,2,0,2.1,0.34,0,3.5,1,0
u_000394,2025-06-26 00:00:00+00:00,US,free,web,organic,0,0,1,0,2.7,0.17,1,7.5,2,0
u_000395,2026-04-18 00:00:00+00:00,US,free,mobile,organic,1,1,0,1,2.4,0.26,1,4.8,1,0
u_000396,2025-10-27 00:00:00+00:00,APAC,free,mobile,organic,1,0,1,0,0.5,0.08,1,1.8,0,0
u_000397,2026-04-03 00:00:00+00:00,US,pro,both,organic,0,0,1,0,2.6,0.34,0,20.9,0,0
u_000398,2025-07-17 00:00:00+00:00,US,free,both,organic,0,1,0,0,0.6,0.1,1,4.2,0,1
u_000399,2025-11-23 00:00:00+00:00,US,pro,both,paid,0,0,0,0,0.7,0.65,0,5.9,0,1
u_000400,2025-11-01 00:00:00+00:00,US,pro,mobile,paid,1,0,3,0,5.7,0.08,0,1.8,1,0
u_000401,2026-05-14 00:00:00+00:00,APAC,pro,web,referral,0,1,1,0,3.7,0.33,0,4.8,0,0
u_000402,2026-05-12 00:00:00+00:00,EU,free,mobile,paid,1,0,1,0,3.4,0.37,1,16.5,0,1
u_000403,2025-08-16 00:00:00+00:00,US,free,both,organic,0,1,1,0,2.6,0.0,0,15.6,0,0
u_000404,2025-06-07 00:00:00+00:00,Other,free,both,direct,0,0,2,0,9.4,0.58,1,7.5,0,1
u_000405,2026-01-31 00:00:00+00:00,APAC,free,both,referral,0,1,1,0,2.5,0.31,0,4.5,1,0
u_000406,2025-10-16 00:00:00+00:00,US,pro,web,paid,0,0,2,0,2.2,0.36,1,7.5,1,0
u_000407,2026-05-12 00:00:00+00:00,APAC,free,mobile,organic,1,0,2,0,2.2,0.24,0,11.1,0,0
u_000408,2026-04-13 00:00:00+00:00,US,pro,both,paid,0,0,0,0,5.1,0.4,1,2.2,0,0
u_000409,2025-09-29 00:00:00+00:00,Other,free,mobile,paid,1,0,2,0,2.5,0.26,0,9.0,0,0
u_000410,2026-02-25 00:00:00+00:00,EU,free,mobile,paid,1,2,0,0,3.0,0.15,1,13.6,0,0
u_000411,2025-10-14 00:00:00+00:00,EU,free,mobile,referral,1,2,0,0,5.4,0.31,0,7.0,0,0
u_000412,2025-09-03 00:00:00+00:00,US,pro,mobile,direct,1,2,0,0,3.5,0.23,1,7.3,0,0
u_000413,2026-04-07 00:00:00+00:00,APAC,free,web,direct,0,0,0,0,4.5,0.1,1,4.1,1,0
u_000414,2025-09-17 00:00:00+00:00,US,free,web,paid,0,1,1,0,1.3,0.08,0,9.4,0,1
u_000415,2026-03-18 00:00:00+00:00,US,pro,both,direct,0,0,1,0,0.9,0.15,0,26.8,0,0
u_000416,2025-12-16 00:00:00+00:00,US,free,both,direct,0,0,2,0,6.6,0.13,0,22.8,0,0
u_000417,2025-08-25 00:00:00+00:00,EU,free,both,organic,0,0,1,0,4.4,0.1,1,4.7,0,0
u_000418,2025-12-04 00:00:00+00:00,US,free,web,paid,0,0,0,0,3.8,0.25,0,5.5,0,0
u_000419,2026-03-29 00:00:00+00:00,APAC,free,web,organic,0,0,1,0,3.2,0.3,3,22.0,0,1
u_000420,2025-08-25 00:00:00+00:00,EU,free,web,organic,0,0,2,0,2.4,0.42,0,11.9,0,0
u_000421,2026-05-21 00:00:00+00:00,US,free,both,organic,0,1,1,1,1.4,0.42,0,11.7,0,1
u_000422,2025-05-29 00:00:00+00:00,US,free,mobile,paid,1,0,4,0,1.3,0.24,0,1.7,0,0
u_000423,2025-05-24 00:00:00+00:00,US,free,both,organic,0,0,0,1,0.9,0.66,2,15.4,0,0
u_000424,2025-07-12 00:00:00+00:00,EU,free,web,organic,0,0,0,0,0.6,0.14,0,5.9,0,0
u_000425,2026-02-07 00:00:00+00:00,APAC,free,mobile,organic,1,0,1,0,1.1,0.32,0,8.9,0,0
u_000426,2026-05-09 00:00:00+00:00,US,free,both,paid,0,0,3,1,1.8,0.14,0,4.2,0,1
u_000427,2025-07-02 00:00:00+00:00,APAC,free,web,direct,0,0,0,1,6.5,0.21,0,27.7,0,0
u_000428,2025-09-08 00:00:00+00:00,US,free,both,direct,0,1,1,1,0.6,0.38,1,3.4,0,0
u_000429,2025-12-23 00:00:00+00:00,APAC,free,mobile,organic,1,0,3,0,2.7,0.44,0,35.2,0,0
u_000430,2026-02-28 00:00:00+00:00,APAC,free,web,organic,0,1,1,0,7.0,0.36,0,7.6,0,1
u_000431,2025-06-06 00:00:00+00:00,EU,pro,web,direct,0,0,3,0,5.1,0.2,0,6.5,0,1
u_000432,2025-12-29 00:00:00+00:00,EU,pro,both,organic,0,0,1,0,2.5,0.16,0,3.6,0,0
u_000433,2025-12-18 00:00:00+00:00,APAC,free,mobile,direct,1,0,1,0,1.4,0.3,0,4.9,0,0
u_000434,2025-08-06 00:00:00+00:00,US,free,both,referral,0,0,1,0,0.3,0.39,0,6.3,0,0
u_000435,2025-08-23 00:00:00+00:00,US,free,both,paid,0,1,1,0,2.7,0.21,1,8.2,0,0
u_000436,2025-12-29 00:00:00+00:00,US,pro,web,organic,0,1,1,0,4.0,0.32,1,11.4,1,1
u_000437,2025-06-05 00:00:00+00:00,US,free,both,organic,0,1,2,0,1.4,0.14,2,6.3,0,1
u_000438,2025-12-05 00:00:00+00:00,EU,free,both,paid,0,0,1,0,5.3,0.44,0,11.4,0,1
u_000439,2026-02-09 00:00:00+00:00,EU,free,web,organic,0,1,2,0,2.2,0.2,3,19.0,0,1
u_000440,2026-03-13 00:00:00+00:00,APAC,free,both,referral,0,0,1,0,3.1,0.33,1,17.2,0,1
u_000441,2026-05-13 00:00:00+00:00,US,free,web,paid,0,1,3,0,2.5,0.47,0,12.2,0,1
u_000442,2026-04-25 00:00:00+00:00,EU,pro,web,organic,0,0,0,2,5.3,0.31,0,11.0,0,0
u_000443,2025-12-11 00:00:00+00:00,US,pro,web,organic,0,0,2,0,5.4,0.37,0,3.2,0,1
u_000444,2025-05-31 00:00:00+00:00,US,free,both,paid,0,0,0,0,3.6,0.4,1,8.7,0,0
u_000445,2025-08-19 00:00:00+00:00,EU,free,web,organic,0,0,0,1,2.0,0.44,1,3.1,0,0
u_000446,2026-03-19 00:00:00+00:00,Other,free,web,paid,0,0,1,2,2.4,0.39,3,16.7,0,1
u_000447,2025-10-30 00:00:00+00:00,EU,free,mobile,paid,1,0,1,0,9.6,0.25,1,9.3,0,0
u_000448,2025-12-29 00:00:00+00:00,US,free,web,referral,0,0,3,0,7.2,0.47,2,18.2,0,0
u_000449,2025-07-23 00:00:00+00:00,EU,free,both,organic,0,0,0,0,2.6,0.29,0,18.9,0,0
u_000450,2026-02-20 00:00:00+00:00,US,pro,both,organic,0,0,0,0,0.9,0.21,0,10.5,0,1
u_000451,2026-02-15 00:00:00+00:00,APAC,enterprise,web,referral,0,2,0,0,4.7,0.28,0,4.3,1,1
u_000452,2025-09-14 00:00:00+00:00,EU,free,web,paid,0,0,2,0,1.7,0.49,1,1.2,0,1
u_000453,2026-04-29 00:00:00+00:00,US,free,both,referral,0,0,1,1,6.3,0.4,0,11.4,0,1
u_000454,2026-02-10 00:00:00+00:00,US,free,web,paid,0,0,2,1,1.4,0.43,0,6.5,0,1
u_000455,2026-03-04 00:00:00+00:00,US,free,web,direct,0,0,0,0,1.7,0.37,2,14.0,1,1
u_000456,2025-12-19 00:00:00+00:00,Other,free,both,organic,0,0,1,0,0.8,0.39,0,12.9,0,1
u_000457,2026-03-01 00:00:00+00:00,US,free,both,organic,0,0,1,0,8.1,0.31,0,11.9,0,1
u_000458,2025-07-24 00:00:00+00:00,EU,free,mobile,referral,1,0,2,1,1.1,0.32,0,9.0,0,0
u_000459,2026-01-21 00:00:00+00:00,EU,pro,mobile,organic,1,1,0,0,4.4,0.19,0,2.0,0,1
u_000460,2026-01-13 00:00:00+00:00,EU,free,both,referral,0,2,1,0,2.1,0.61,0,20.3,0,0
u_000461,2026-01-30 00:00:00+00:00,US,free,mobile,organic,1,1,1,1,1.7,0.16,0,2.7,1,0
u_000462,2025-12-19 00:00:00+00:00,APAC,free,mobile,organic,1,0,1,0,1.6,0.21,0,4.4,1,0
u_000463,2026-02-27 00:00:00+00:00,US,enterprise,both,organic,0,0,2,0,6.2,0.44,0,5.7,0,0
u_000464,2025-08-29 00:00:00+00:00,EU,free,mobile,referral,1,1,0,0,13.3,0.36,3,7.5,0,1
u_000465,2026-04-09 00:00:00+00:00,EU,free,mobile,referral,1,0,0,1,5.8,0.2,0,5.7,1,0
u_000466,2026-04-22 00:00:00+00:00,EU,free,web,organic,0,0,0,1,0.4,0.26,0,4.7,0,0
u_000467,2025-11-14 00:00:00+00:00,APAC,free,mobile,organic,1,0,0,0,4.5,0.35,0,14.0,0,0
u_000468,2025-11-27 00:00:00+00:00,US,enterprise,mobile,organic,1,0,1,0,2.2,0.53,1,2.5,0,0
u_000469,2025-09-06 00:00:00+00:00,US,free,web,organic,0,1,4,0,2.3,0.38,0,5.3,0,1
u_000470,2026-04-19 00:00:00+00:00,US,pro,web,referral,0,0,1,0,2.9,0.49,0,1.4,0,0
u_000471,2025-06-26 00:00:00+00:00,US,free,both,organic,0,0,0,0,2.5,0.3,0,3.2,0,1
